"logFC" "logCPM" "LR" "PValue" "FDR"
"ENSG00000254489.1" 2.35234842334565 4.3859280092287 556.110204900828 5.89909648526505e-123 8.55790354398094e-121
"ENSG00000148123.13" 1.57998397018004 5.21754357346566 551.466182177045 6.03999657993341e-122 8.69331476256715e-120
"ENSG00000153292.14" 1.42183689216759 5.48440027019076 550.950034918193 7.82202590338894e-122 1.11702196475036e-119
"ENSG00000181562.3" 2.48007478551055 4.29235349003235 550.830833617796 8.303291799556e-122 1.17655713801616e-119
"ENSG00000107159.11" -1.62536912745487 6.37513302146786 544.795239077417 1.70705225542446e-120 2.40024678283874e-118
"ENSG00000167741.9" 1.43765406407863 5.44242029155219 544.358624264371 2.12436913074798e-120 2.96422468251469e-118
"ENSG00000261437.1" 2.02088689127756 4.64652364334963 540.917206122931 1.19095831954107e-119 1.64920660021903e-117
"ENSG00000258616.4" 2.22616868742636 4.45627602036395 536.648958975559 1.01029587435108e-118 1.3885111494183e-116
"ENSG00000224490.4" -2.0366238825359 5.9825246716769 536.293903875587 1.20695478114964e-118 1.64641242124136e-116
"ENSG00000273706.3" 1.6348879970482 5.10288731217656 534.528259043763 2.92286897864191e-118 3.95756459708115e-116
"ENSG00000188883.4" 1.75554422241374 4.93667296612357 534.310152889937 3.26030920877513e-118 4.38199941376476e-116
"ENSG00000070915.8" 1.3511443034712 5.58373174507591 533.973145391056 3.85989540422657e-118 5.15000205064653e-116
"ENSG00000141639.10" 1.6064579547963 5.14001728239431 531.884244872043 1.09906278063131e-117 1.4557803309536e-115
"ENSG00000160951.3" 1.69030664823359 5.01831597490125 531.325472798221 1.45407132053673e-117 1.91215609122956e-115
"ENSG00000183888.4" 2.02137920413089 4.61979263409693 524.101421033425 5.42288140440347e-116 7.08034637079221e-114
"ENSG00000226741.1" 2.16410046808739 4.46744268221999 509.065293481147 1.01293225684722e-112 1.31314813637662e-110
"ENSG00000235366.2" 1.83365830069507 4.79514735501961 508.611290304448 1.27162462911838e-112 1.63690328138415e-110
"ENSG00000007216.13" 1.49810000785636 5.26339867137238 507.783256754064 1.92538047214064e-112 2.46112095456355e-110
"ENSG00000113073.13" 1.57025451806149 5.14652255215386 507.008165588207 2.83893786584958e-112 3.60367675346281e-110
"ENSG00000083307.9" 1.50998004741535 5.24054045061571 506.195332902925 4.26586697991055e-112 5.37764017419206e-110
"ENSG00000101349.15" 2.25905714461571 4.38458828180136 504.097765941581 1.22007445457059e-111 1.52751650377368e-109
"ENSG00000143001.4" 1.66979730369945 4.99269353591853 502.592809178273 2.59316552724188e-111 3.22452195050709e-109
"ENSG00000251320.1" -3.55092873910561 5.23521709175317 502.506040405873 2.70837741388638e-111 3.34502910462359e-109
"ENSG00000204362.5" -2.560685954628 5.5767117363799 498.097359847303 2.46574381320573e-110 3.02492155446896e-108
"ENSG00000179399.12" 1.58666909815168 5.09918476212581 495.854987849194 7.58313377674164e-110 9.24080682033736e-108
