"logFC" "logCPM" "LR" "PValue" "FDR"
"ENSG00000258844.1" 1.54927294194583 4.89638890796336 234.374390833798 6.62825229657908e-53 8.40965224139071e-51
"ENSG00000197641.10" -1.57119837567007 6.15164254777906 232.532571788755 1.67125901685942e-52 2.10590083103855e-50
"ENSG00000255794.5" 1.98358457592679 4.37082216739429 231.465355874873 2.85612507229753e-52 3.57443081326922e-50
"ENSG00000231870.4" -2.68567352028206 5.37615312393673 231.289006826783 3.12057793731724e-52 3.87900488600171e-50
"ENSG00000247844.1" -2.16011215948697 5.64877878825813 230.903948986138 3.78623905717516e-52 4.67486174059405e-50
"ENSG00000258053.1" -2.46447384368494 5.47517916376309 230.638534622744 4.32603126726202e-52 5.30573314825462e-50
"ENSG00000148677.6" 1.22791134544343 5.46086996453347 230.1203762873 5.61164970747064e-52 6.83692183234022e-50
"ENSG00000146276.10" -2.40244217805001 5.50048537995056 229.309626723479 8.4314534500907e-52 1.02048321790341e-49
"ENSG00000163209.13" -1.64566925126272 6.05413933857579 228.986120181578 9.91870433949927e-52 1.19264316165861e-49
"ENSG00000243961.2" 1.49688025677782 4.94105722313348 225.528288135574 5.63104816210082e-51 6.72690863884213e-49
"ENSG00000178372.7" -2.03534881077477 5.70421268879423 225.325184892031 6.23571842058808e-51 7.40119430861671e-49
"ENSG00000263745.4" -2.42392046955836 5.46539821993133 224.482353721466 9.52163749007606e-51 1.12288182631365e-48
"ENSG00000166961.13" 1.20906902657938 5.47339310081424 224.188840640007 1.10338945371371e-50 1.29293348917013e-48
"ENSG00000271134.1" -2.67889058647648 5.34189234391042 223.610433289727 1.47531395472998e-50 1.7178070142511e-48
"ENSG00000005073.5" -2.57361199812096 5.3859893027215 223.130833871939 1.87711246623007e-50 2.17190176359966e-48
"ENSG00000253288.1" 1.52908516304861 4.88112344107599 223.084941604892 1.92087872989715e-50 2.20307092081081e-48
"ENSG00000155511.16" 1.31348376076633 5.25183243665923 223.077572008384 1.92800140376442e-50 2.20307092081081e-48
"ENSG00000171819.4" 1.61405892562881 4.75688334730594 222.644733719622 2.39615564270178e-50 2.72111576288794e-48
"ENSG00000163736.3" 1.47468876212315 4.96356622537679 222.493719047499 2.58495795969078e-50 2.91751359413688e-48
"ENSG00000170367.4" 1.76657524483015 4.56249943722875 221.93533334151 3.42173402646036e-50 3.83839273687752e-48
"ENSG00000130829.16" -1.7470546033472 5.91792268080538 221.846120931507 3.57853288671319e-50 3.9899557282947e-48
"ENSG00000226476.2" -2.12962387681136 5.62069902733808 221.545526437314 4.16169364031755e-50 4.61220951210373e-48
"ENSG00000125414.17" 1.84007091365122 4.47552858548503 220.199598098796 8.18175073454552e-50 9.01315378822957e-48
"ENSG00000169469.8" -1.46868746330571 6.19709049457776 219.297591572572 1.28705726060692e-49 1.40940431091581e-47
"ENSG00000186832.7" -1.25797795595474 6.47990494518383 218.575195296424 1.85001103982109e-49 2.01388479879222e-47
"ENSG00000254608.1" 1.6015331827722 4.75302188364374 217.353011844008 3.41802131197062e-49 3.69890223978373e-47
"ENSG00000268089.2" -1.86271257661255 5.78307566375274 215.472724949612 8.78908188001903e-49 9.4557157512696e-47
"ENSG00000233760.1" 1.65473285319315 4.67289999687855 215.045655329948 1.08919942347565e-48 1.16500010428381e-46
"ENSG00000242512.7" -2.19198620429565 5.54504073619769 214.62690749733 1.34417786702061e-48 1.42941272945538e-46
