"logFC" "logCPM" "LR" "PValue" "FDR"
"ENSG00000262601.1" 0.713863791803346 4.97703507316447 51.5547607227807 6.96276451900885e-13 9.81805499296401e-11
"ENSG00000249885.1" -0.738891822245955 5.44720680152528 51.4510567916963 7.3404458033479e-13 1.02684680737945e-10
"ENSG00000166573.5" 0.630615938222811 5.24614891980314 51.2553475893072 8.10995104716777e-13 1.12555903273527e-10
"ENSG00000255398.2" 0.698806505683851 5.01677804172046 51.2311003464678 8.21074448761763e-13 1.13064517452147e-10
"ENSG00000273179.1" -0.570967972875289 5.95638051430506 51.0071465326998 9.20302902607486e-13 1.25746193498911e-10
"ENSG00000181195.9" 0.521607111926441 5.6912500797675 50.7637610420352 1.04179577985832e-12 1.41251480121405e-10
"ENSG00000189433.5" 0.60977524707525 5.30816523861002 50.4916630381412 1.1967208819706e-12 1.61018337905449e-10
"ENSG00000211695.2" -0.537994089784 6.07196875776661 50.4647527960019 1.21324337356647e-12 1.62004755321838e-10
"ENSG00000226825.1" -0.74070932036634 5.41686498313352 50.2522669633294 1.35198434112137e-12 1.79173503733875e-10
"ENSG00000259641.4" -0.650034985143148 5.66373712769773 49.9705419819475 1.56071568460834e-12 2.0529234818587e-10
"ENSG00000233056.2" -0.613209937154678 5.77620244967442 49.7095085730171 1.78279801304703e-12 2.32767390947904e-10
"ENSG00000118298.9" 0.524221045132023 5.6538037566869 49.6615822931194 1.82688399014312e-12 2.36769538310755e-10
"ENSG00000256139.2" 0.690877980546905 5.00929400478413 49.5531038494266 1.93074159298074e-12 2.48403294291085e-10
"ENSG00000242899.1" -0.473822055481858 6.3319389458593 49.5044696477416 1.97920286035292e-12 2.52792968236091e-10
"ENSG00000133067.16" 0.49712444803587 5.76066903178088 48.5572783149123 3.20781592705957e-12 4.06769521801093e-10
"ENSG00000115507.8" -0.563379203023371 5.92390942520557 48.4674684650044 3.35813627789319e-12 4.22789357386753e-10
"ENSG00000078328.18" 0.600956907833607 5.29660623710538 48.3567462900899 3.55319705728962e-12 4.44174832140332e-10
"ENSG00000170369.3" -0.61843912150103 5.72614441212771 48.3298057075758 3.60234931045019e-12 4.47147950323908e-10
