"logFC" "logCPM" "LR" "PValue" "FDR"
"ENSG00000256980.4" -1.54638512208313 5.58717137755336 142.59543224632 7.20590554839221e-33 1.15595317840859e-30
"ENSG00000269985.1" 1.28035276353766 4.8946972236689 141.501547728841 1.24989066911532e-32 1.98576380055697e-30
"ENSG00000123500.8" -1.11283027216506 6.14553529453412 140.867354329148 1.72007520917769e-32 2.70674311249933e-30
"ENSG00000249001.4" -1.61144854274873 5.5070079237969 140.4745422059 2.09625225069118e-32 3.26758263567644e-30
"ENSG00000153446.14" 1.14913810733713 5.12218919942635 139.344801289274 3.70248133949116e-32 5.71739244601986e-30
"ENSG00000125999.9" 0.966789178889977 5.5335239280776 138.09279357786 6.95497361209278e-32 1.06404656474638e-29
"ENSG00000258711.2" -1.38318279773169 5.72223056002362 136.910724790326 1.26130181273808e-31 1.91197154604323e-29
"ENSG00000125414.17" 0.870187413675808 5.79029001476647 136.072302767951 1.92395562414006e-31 2.88995625251512e-29
"ENSG00000012223.11" 0.783890469427794 6.06502312726233 135.3525445278 2.76454614298422e-31 4.11518882166921e-29
"ENSG00000146839.17" -1.58461094819202 5.49171865678135 135.321005575074 2.80880973841161e-31 4.14374672390848e-29
"ENSG00000185686.16" -1.35694937913321 5.74033932081327 135.229808859021 2.94082878172302e-31 4.30011627968226e-29
"ENSG00000265142.5" 1.30353469613037 4.81683133091937 135.162752763841 3.04184409946474e-31 4.40880614521544e-29
"ENSG00000257588.1" 1.46485621144519 4.58058757308872 134.094555010376 5.20944425599406e-31 7.48483890798173e-29
"ENSG00000170965.8" -1.459787232353 5.60538985358065 133.513824046396 6.9795012294074e-31 9.94157748392229e-29
"ENSG00000156284.5" 1.01167768596155 5.38216519336427 133.286745490621 7.82524891033519e-31 1.10509904055956e-28
"ENSG00000167588.11" 0.932558113827213 5.58056693850137 132.526781834004 1.14748180930076e-30 1.60676626568445e-28
"ENSG00000169562.9" 1.27486714214747 4.84188314430196 131.833687677312 1.62693914402953e-30 2.25898449384873e-28
"ENSG00000043355.9" -1.17090555227639 5.96775813977551 131.502483169276 1.92233767870311e-30 2.64689878876762e-28
"ENSG00000154415.6" 1.24608373267852 4.88333623726372 130.797982639123 2.74131746562126e-30 3.74337094912893e-28
"ENSG00000165269.11" 1.0840075974005 5.18503688419099 129.28848638169 5.86442616844707e-30 7.94245193288942e-28
"ENSG00000136546.12" 1.16640937506057 5.01520341704104 129.017860026797 6.72108688941919e-30 9.02866005478645e-28
"ENSG00000248144.4" 1.02014149728704 5.3274326056909 128.947679689805 6.96298344885955e-30 9.27817544560536e-28
"ENSG00000158458.18" 1.04147499419553 5.27433683607563 128.55466442664 8.48770879920579e-30 1.12193929991422e-27
"ENSG00000232383.1" -1.44541692325288 5.57676527344496 128.277798827552 9.75825626942193e-30 1.27964816142586e-27
"ENSG00000182836.8" 1.29293347626409 4.78629307477483 127.819603403182 1.22923076247247e-29 1.59925825892383e-27
"ENSG00000244675.2" -1.3185175822088 5.72211844505952 127.531225380416 1.4214676501149e-29 1.83491484241004e-27
"ENSG00000112936.17" 0.950505715105441 5.48931988000378 127.386943372136 1.52865511689484e-29 1.95798205398863e-27
"ENSG00000010282.13" 1.08241917576681 5.16648730612175 126.433649449124 2.47127475964988e-29 3.140990219515e-27
"ENSG00000163064.6" -1.17244146920788 5.89912494700502 124.325463053625 7.14995215629567e-29 9.0182182807995e-27
"ENSG00000265158.1" 1.22160773629917 4.87582417855203 123.614042105749 1.02332369986382e-28 1.28093768885226e-26
"ENSG00000161798.6" 0.907689221605278 5.56906120474961 123.143206556096 1.29738666193537e-28 1.61178344474873e-26
"ENSG00000176194.16" 1.03362372393551 5.24851591570953 123.091338807584 1.331749123198e-28 1.64212617631347e-26
"ENSG00000197893.12" 0.870819820707799 5.6742179701367 123.008359056366 1.38862631144581e-28 1.69886785493215e-26
"ENSG00000188257.9" 0.835836082244712 5.78101337350923 122.994542605059 1.39832977226153e-28 1.69886785493215e-26
"ENSG00000164530.12" 0.915719801106458 5.54490313169039 122.939216399788 1.43787028862919e-28 1.73415553131533e-26
"ENSG00000162078.10" 0.819301937385814 5.82909520114644 122.503175763952 1.79128292864928e-28 2.14473679928059e-26
"ENSG00000174429.3" 1.21238602021871 4.87818819330362 121.701540665188 2.68312078372343e-28 3.18943918773109e-26
"ENSG00000261327.4" -1.40364106704067 5.54952850240826 119.93162888495 6.5479031598539e-28 7.72792885073328e-26
"ENSG00000263429.3" 1.07336347225645 5.13168273209647 119.593854521774 7.76339401152159e-28 9.09748647179938e-26
"ENSG00000164400.5" -1.35063412760321 5.60270315409186 118.893677124637 1.10496298476074e-27 1.28572559135224e-25
"ENSG00000253293.4" -1.16204694060744 5.86149592185743 118.744232934036 1.19142806194001e-27 1.37664096975069e-25
"ENSG00000164879.6" 0.870998928531248 5.63186021129254 118.47426907866 1.36513616616432e-27 1.56639894955091e-25
"ENSG00000151025.9" -1.24741383034275 5.73251132095021 118.394017682983 1.42150075739606e-27 1.61982462168656e-25
"ENSG00000241749.4" -1.43505000702252 5.49906115530074 118.291608031388 1.49682121825192e-27 1.69397102665592e-25
"ENSG00000281097.1" 1.14491223693365 4.9724554301749 117.807144122897 1.91093797091891e-27 2.14792027846892e-25
"ENSG00000104327.6" -1.26891393702478 5.69337083718969 117.390185621119 2.35800829153954e-27 2.63252506764242e-25
"ENSG00000196091.11" 0.799238993343877 5.8433033194167 117.16782645177 2.63775816937601e-27 2.92507907601342e-25
"ENSG00000094963.12" 0.749160257284185 6.0155227836672 117.101968169198 2.72681710634643e-27 3.00367993654413e-25
"ENSG00000257042.1" -1.48187739020086 5.43434293137658 116.717190443961 3.31064323194733e-27 3.62263298817653e-25
"ENSG00000091513.13" 0.803302336003208 5.82315908247781 116.482797790316 3.72597065862751e-27 4.05027718371726e-25
"ENSG00000196260.3" 1.20640100336546 4.84994200274561 116.434198939598 3.81840210248646e-27 4.12362470192051e-25
"ENSG00000068976.12" 0.836319658978577 5.71664255209619 116.367335502545 3.94933113897713e-27 4.23732457203371e-25
"ENSG00000134873.8" 0.926709324631989 5.44829107892602 115.546264887521 5.97487623303787e-27 6.34788270836702e-25
"ENSG00000248554.1" -1.27801870492738 5.66321124310877 115.540165784011 5.99328029114117e-27 6.34788270836702e-25
"ENSG00000140795.11" 0.992845784328032 5.28027901646553 115.524732357401 6.04010434142193e-27 6.3567289193194e-25
"ENSG00000215559.7" 1.17176049263244 4.9043762353706 115.488963412983 6.15003653238971e-27 6.43145909016931e-25
"ENSG00000007306.13" 0.845880818836259 5.67461473301068 115.067859494018 7.60500096930942e-27 7.90298308276098e-25
"ENSG00000123364.4" -1.03960722242767 6.02969660766492 114.908256953323 8.24238499076068e-27 8.51180795014617e-25
"ENSG00000108381.9" 1.03840843918671 5.1660366812979 114.536242514296 9.94322312396739e-27 1.02044643277834e-24
"ENSG00000105929.14" 0.834886114427431 5.70174973427461 114.386356228004 1.07239348507112e-26 1.09377515764383e-24
"ENSG00000101098.11" 1.12777722235902 4.97755878245099 114.270361925613 1.13699518506324e-26 1.15255039526379e-24
"ENSG00000225548.4" -1.43052731525189 5.46582804865672 114.20537142324 1.17487752560274e-26 1.18368910704477e-24
"ENSG00000131771.12" 0.887313731313867 5.54087399340916 113.841404917473 1.41158945015427e-26 1.41355712029691e-24
"ENSG00000134548.8" 1.16572559299508 4.90229858816082 113.80075648589 1.44082535083293e-26 1.43414200432605e-24
"ENSG00000178568.12" 1.05676363033628 5.11557052250046 113.351985908299 1.80677535459123e-26 1.78762569963538e-24
"ENSG00000127928.11" -1.29096909187652 5.62242627170797 113.123177334788 2.02777913292385e-26 1.99434491745837e-24
"ENSG00000117983.16" 0.834903387819181 5.66582523663361 110.783332613085 6.60043220724458e-26 6.45319179646759e-24
"ENSG00000125780.11" 0.663525003345222 6.27117235192539 109.995072200586 9.8234637546298e-26 9.54782891869107e-24
"ENSG00000156413.12" 0.776612553375626 5.8457622680292 109.956538091642 1.00162921529724e-25 9.67831551131945e-24
"ENSG00000072133.9" 0.971301615218398 5.27552783259473 109.216024368098 1.45528887215157e-25 1.39800802526514e-23
"ENSG00000172156.3" -1.21525430037749 5.68584466492081 109.196332777752 1.46981830519227e-25 1.40380392235213e-23
"ENSG00000235884.3" -1.19545415106119 5.7142678372368 109.178856281337 1.4828348074499e-25 1.40809652433878e-23
