"logFC" "logCPM" "LR" "PValue" "FDR"
"ENSG00000130720.11" -1.70793903600622 5.61123390965643 253.939570528625 3.59421500929627e-57 1.54525572435388e-54
"ENSG00000100012.10" 1.52042542520544 4.69971568110664 253.177423876037 5.26926145953084e-57 2.21272219011043e-54
"ENSG00000125813.12" 1.37728124192313 4.90407034947981 250.294989297712 2.2393888002898e-56 9.19014626518931e-54
"ENSG00000254489.1" 1.38998485281174 4.87713746397171 248.596307434621 5.25364468550213e-56 2.10811249080249e-53
"ENSG00000279444.1" 1.40159716576267 4.85368075562301 247.2622249642 1.02638957931481e-55 4.02902535514944e-53
"ENSG00000196666.4" 1.28673563053891 5.04615631191784 246.581186322925 1.44474785369683e-55 5.55059829663909e-53
"ENSG00000115665.7" 1.438588811584 4.78953780945695 245.316388052577 2.72613462781618e-55 1.0255377703016e-52
"ENSG00000205221.11" 1.28753357073804 5.03771290807371 244.835886992042 3.46983734215197e-55 1.27867046708649e-52
"ENSG00000270022.3" 1.6334111910822 4.51265447253485 239.993465597216 3.94575682769551e-54 1.42497062075396e-51
"ENSG00000257008.5" 1.59905473989839 4.54660625045851 237.903591560055 1.12674161096685e-53 3.98932809200557e-51
"ENSG00000231924.8" -1.98643270591249 5.31242839190579 237.116271870213 1.67302532205961e-53 5.809580430852e-51
"ENSG00000168079.15" 1.08331793480291 5.42198304496402 235.791726922057 3.25334495988183e-53 1.10840848944502e-50
"ENSG00000164326.4" 1.17937090550299 5.20735647538932 235.243181257482 4.28496072680453e-53 1.43284325636869e-50
"ENSG00000260412.1" 1.32134942259333 4.9354072021575 234.287504580653 6.92382341240691e-53 2.27315417014239e-50
"ENSG00000275896.3" -1.56769117129023 5.65132034496012 233.423350833557 1.06853875536315e-52 3.44546505457007e-50
"ENSG00000250748.5" -1.68520122597551 5.53577889447403 233.347239211911 1.11016601638788e-52 3.51688908033613e-50
"ENSG00000173227.12" -1.19536556538302 6.12246684717455 231.533908058314 2.75948187561518e-52 8.59102831516954e-50
"ENSG00000072315.3" -1.45575789049573 5.76514308685915 231.436437037503 2.89790249998195e-52 8.86905515969051e-50
"ENSG00000204983.11" -1.86825348202804 5.3718066068262 231.319172413753 3.07366534187726e-52 9.25019584637961e-50
"ENSG00000138308.5" -1.719527369851 5.4776475986879 227.79506259487 1.80390031076683e-51 5.2829278553308e-49
"ENSG00000219159.4" 1.25709144392591 5.02278419123308 227.784020308337 1.81393103522462e-51 5.2829278553308e-49
"ENSG00000145242.12" 1.18095072089702 5.15850518034721 225.023502012167 7.25578659606101e-51 2.07964664389006e-48
"ENSG00000170369.3" -1.90043690667884 5.31427597505281 224.371320310102 1.00676645583621e-50 2.84049717078664e-48
"ENSG00000167757.12" -1.45889474844652 5.70509779124865 220.545450790614 6.87713453346482e-50 1.91046797339653e-47
"ENSG00000143839.13" -1.65432471878949 5.48736340215082 217.898732933485 2.59856335190343e-49 7.10943309777578e-47
"ENSG00000137077.6" 0.887726675628114 5.85068852995507 216.814579434551 4.47948015584518e-49 1.20725333095666e-46
"ENSG00000187045.15" -1.20313855272417 6.02616658137498 216.193222134929 6.12027893724161e-49 1.6252040701437e-46
"ENSG00000171124.11" -1.83656173821138 5.30453786649437 212.602075270494 3.71691791494814e-48 9.72701257829254e-46
"ENSG00000163898.8" -1.07152517256208 6.22604260889523 211.940922103318 5.18108442283535e-48 1.33649773461625e-45
"ENSG00000241749.4" -1.62489907248626 5.46552005432072 208.417796892127 3.04133146391714e-47 7.73483411886644e-45
"ENSG00000213759.7" 1.33641786238828 4.7982686715778 207.54387277283 4.71778166131422e-47 1.18318032581043e-44
